GasDay,CapacityVolumeTechnical,CapacityVolumeReserved,CapacityVolumeReservedTSO,CapacityVolumeAvailable,CapacityInjectionTechnical,CapacityInjectionReserved,CapacityInjectionReservedTSO,CapacityInjectionAvailable,CapacityWithdrawalTechnical,CapacityWithdrawalReserved,CapacityWithdrawalReservedTSO,CapacityWithdrawalAvailable
2036-06-27T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-26T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-25T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-24T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-23T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-22T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-21T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-20T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-19T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-18T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-17T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-16T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-15T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-14T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-13T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-12T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-11T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-10T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-09T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-08T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-07T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-06T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-05T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-04T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-03T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-02T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-06-01T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-31T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-30T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-29T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-28T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-27T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-26T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-25T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-24T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-23T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-22T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-21T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-20T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-19T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-18T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-17T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-16T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-15T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-14T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-13T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-12T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-11T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-10T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-09T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-08T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-07T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-06T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-05T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-04T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-03T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-02T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-05-01T00:00:00,9439000,0,0,9439000,3780,0,0,3780,7500,0,0,7500
2036-04-30T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-29T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-28T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-27T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-26T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-25T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-24T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-23T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-22T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-21T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-20T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-19T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-18T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-17T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-16T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-15T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-14T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-13T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-12T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-11T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-10T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-09T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-08T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-07T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-06T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-05T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-04T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-03T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-02T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-04-01T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-31T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-30T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-29T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-28T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-27T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-26T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-25T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-24T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-23T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-22T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-21T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-20T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-19T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-18T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-17T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-16T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-15T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-14T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-13T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-12T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-11T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-10T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-09T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-08T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-07T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-06T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-05T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-04T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-03T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-02T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-03-01T00:00:00,9469000,0,0,9469000,3780,0,0,3780,6750,0,0,6750
2036-02-29T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-28T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-27T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-26T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-25T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-24T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-23T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-22T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-21T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-20T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-19T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-18T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-17T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-16T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-15T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-14T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-13T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-12T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-11T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-10T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-09T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-08T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-07T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-06T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-05T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-04T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-03T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-02T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-02-01T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-31T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-30T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-29T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-28T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-27T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-26T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-25T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-24T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-23T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-22T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-21T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-20T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-19T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-18T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-17T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-16T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-15T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-14T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-13T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-12T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-11T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-10T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-09T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-08T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-07T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-06T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-05T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-04T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-03T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-02T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2036-01-01T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-31T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-30T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-29T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-28T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-27T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-26T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-25T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-24T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-23T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-22T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-21T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-20T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-19T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-18T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-17T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-16T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-15T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-14T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-13T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-12T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-11T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-10T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-09T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-08T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-07T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-06T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-05T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-04T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-03T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-02T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-12-01T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-30T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-29T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-28T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-27T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-26T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-25T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-24T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-23T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-22T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-21T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-20T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-19T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-18T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-17T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-16T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-15T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-14T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-13T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-12T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-11T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-10T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-09T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-08T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-07T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-06T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-05T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-04T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-03T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-02T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-11-01T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-31T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-30T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-29T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-28T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-27T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-26T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-25T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-24T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-23T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-22T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-21T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-20T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-19T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-18T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-17T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-16T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-15T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-14T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-13T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-12T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-11T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-10T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-09T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-08T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-07T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-06T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-05T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-04T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-03T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-02T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-10-01T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-30T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-29T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-28T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-27T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-26T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-25T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-24T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-23T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-22T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-21T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-20T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-19T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-18T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-17T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-16T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-15T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-14T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-13T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-12T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-11T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-10T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-09T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-08T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-07T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-06T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-05T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-04T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-03T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-02T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-09-01T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-08-31T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-08-30T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-08-29T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-08-28T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-08-27T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
2035-08-26T00:00:00,9469000,0,0,9469000,3780,0,0,3780,7500,0,0,7500
